battery_id,cycle,voltage,temperature,capacity,soh,rul,dT_dt,dV_dt,capacity_fade_pct,temp_roll_avg,volt_roll_avg,fault_type,Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label,Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption
B0047,42,3.380809762,8.420605359,1.20933955,0.708881155,30,-0.11893017,0.00122894,39.53302248,8.468773812,3.386549539,Aging,995.3,2.09,17.3,13.8,17.5,3.22,160,0,1/22/2024 12:30,0.48286599,0.406853589,0.641656641,0.613289862,0.503484413
B0047,43,3.38202676,8.512157133,1.199879793,0.703336109,29,0.091551774,0.001216998,40.00601035,8.48778269,3.384536173,Aging,995.3,2.09,17.3,13.8,17.5,28.43,191,2,1/22/2024 13:00,0.294468923,0.334910904,0.367030821,0.395096287,0.39751656
B0047,44,3.376424701,8.546027379,1.193953774,0.699862442,28,0.033870246,-0.005602059,40.30231128,8.503854396,3.38071124,Aging,995.3,0.41,7.3,4.3,10.4,13.89,132,0,1/22/2024 13:30,0.637331127,0.535699025,0.351331712,0.597269654,0.452048654
B0047,45,3.372901986,8.441252363,1.187253871,0.695935145,27,-0.104775016,-0.003522715,40.63730645,8.491915552,3.378348806,Aging,995.3,0.41,7.3,4.3,10.4,17.71,170,2,1/22/2024 14:00,0.170705723,0.642148876,0.47935327,0.519584938,0.391471865
B0047,46,3.378642488,8.334392904,1.178094342,0.690566085,26,-0.106859458,0.005740502,41.09528289,8.450887027,3.378161139,Aging,995.3,0.41,7.3,4.3,10.4,3.22,160,0,1/22/2024 14:30,0.13093752,0.298925067,0.559711641,0.468851558,0.315525842
B0047,47,3.370172138,8.54898342,1.180425096,0.691932308,25,0.214590516,-0.00847035,40.9787452,8.47656264,3.376033615,Aging,995.3,0.41,7.3,4.3,10.4,28.43,191,2,1/22/2024 15:00,0.412408636,0.636470645,0.520171737,0.378328572,0.296876567
B0047,48,3.367920944,8.545644002,1.174757074,0.688609871,24,-0.003339419,-0.002251194,41.26214631,8.483260014,3.373212451,Aging,995.3,0.16,8.4,4.1,12.8,13.89,132,0,1/22/2024 15:30,0.549516384,0.636077944,0.386938639,0.451340619,0.396093535
B0047,49,3.372789498,8.511922284,1.163299022,0.68189348,23,-0.033721717,0.004868554,41.83504891,8.476438995,3.372485411,Aging,995.3,0.16,8.4,4.1,12.8,17.71,170,2,1/22/2024 16:00,0.655654615,0.654433942,0.421705372,0.485398945,0.489146904
B0047,50,3.357255512,8.579022356,1.170849082,0.686319115,22,0.067100072,-0.015533985,41.45754589,8.503992993,3.369356116,Aging,995.3,0.16,8.4,4.1,12.8,3.22,160,0,1/22/2024 16:30,0.29851929,0.689916287,0.329567226,0.586520057,0.547131965
B0047,51,3.366621503,8.511560876,1.155787297,0.677490316,21,-0.06746148,0.00936599,42.21063513,8.539426587,3.366951919,Aging,995.3,0.16,8.4,4.1,12.8,28.43,191,2,1/22/2024 17:00,0.554780139,0.821908448,0.463061801,0.356385836,0.579700703
B0047,52,3.357822546,8.50942649,1.158983893,0.679364072,20,-0.002134386,-0.008798956,42.05080534,8.531515201,3.364482,Aging,995.3,0.16,2.1,1.5,3.2,13.89,132,0,1/22/2024 17:30,0.368581922,0.478605587,0.654068209,0.431117019,0.546832539
B0047,53,3.368642047,8.445602008,1.140907299,0.668768076,19,-0.063824482,0.010819501,42.95463504,8.511506803,3.364626221,Aging,995.3,0.16,2.1,1.5,3.2,17.71,170,2,1/22/2024 18:00,0.346228783,0.541098563,0.495454674,0.468024399,0.561718705
B0047,55,3.372493004,8.476574572,1.234003906,0.723338714,17,0.030972564,0.003850957,38.29980468,8.50443726,3.364566922,Aging,995.3,0.16,2.1,1.5,3.2,3.22,160,0,1/22/2024 18:30,0.522276656,0.470506983,0.622382224,0.542148114,0.528628973
B0047,56,3.382530566,8.55443862,1.236287596,0.724677349,16,0.077864049,0.010037562,38.18562022,8.499520513,3.369621933,Aging,995.3,0.16,2.1,1.5,3.2,28.43,191,2,1/22/2024 19:00,0.48372048,0.526659138,0.709969555,0.353659083,0.618652197
B0047,57,3.383937061,8.602138572,1.225824724,0.718544305,15,0.047699952,0.001406495,38.70876382,8.517636053,3.373085045,Aging,995.4,1.06,11.7,8.8,15.2,19.14,307,3,1/22/2024 19:30,0.112267974,0.732108465,0.409664906,0.304698921,0.613282825
B0047,58,3.383401635,8.717549553,1.207430968,0.707762397,14,0.115410981,-0.000535427,39.62845162,8.559260665,3.378200863,Aging,995.4,1.9,17,12.9,22.8,19.14,307,3,1/22/2024 20:00,0.621090058,0.345890248,0.468662022,0.543502183,0.673299722
B0047,59,3.384139592,9.003534328,1.202184541,0.704687088,13,0.285984776,0.000737958,39.89077295,8.670847129,3.381300372,Aging,995.4,0.54,5.2,3.3,7.2,19.14,307,3,1/22/2024 20:30,0.605015226,0.410839279,0.815163562,0.280539566,0.689261221
B0047,60,3.38277718,9.028526179,1.191037981,0.698153285,12,0.024991851,-0.001362412,40.44810096,8.781237451,3.383357207,Aging,995.4,0.16,-0.3,-2.3,0.9,19.14,307,3,1/22/2024 21:00,0.27073955,0.711214236,0.708344462,0.616805228,0.578559426
B0047,61,3.361955826,9.037363018,1.197870734,0.702158455,11,0.008836839,-0.020821355,40.10646329,8.87782233,3.379242259,Aging,995.4,0.85,15.6,13.1,18.2,19.14,307,3,1/22/2024 21:30,0.440967256,0.66328475,0.250301592,0.443940637,0.619527544
B0047,62,3.376166824,9.082135311,1.204660987,0.706138712,10,0.044772293,0.014210998,39.76695064,8.973821678,3.377688211,Aging,995.4,0.53,12.8,9.2,16,19.14,307,2,1/22/2024 22:00,0.457338364,0.477660859,0.552977174,0.276990636,0.591503233
B0047,63,3.380322357,9.039739898,1.194315168,0.700074281,9,-0.042395414,0.004155533,40.28424158,9.038259747,3.377072356,Aging,995.4,0.24,4.8,3.1,6.7,19.14,307,2,1/22/2024 22:30,0.418445628,0.641056273,0.49616346,0.405011275,0.605844064
B0047,64,3.37627362,8.974469671,1.183637793,0.693815501,8,-0.065270226,-0.004048737,40.81811035,9.032446815,3.375499161,Aging,995.4,0.26,9.8,4.8,12.2,19.14,307,2,1/22/2024 23:00,0.283282474,0.57218568,0.617538195,0.508130226,0.587740669
B0047,65,3.374465176,9.036875448,1.174032253,0.688185001,7,0.062405777,-0.001808444,41.29838736,9.034116669,3.373836761,Aging,995.4,0.28,16.7,14.9,18.3,19.14,307,2,1/22/2024 23:30,0.263062772,0.727733649,0.386597746,0.398739171,0.513190606
B0047,67,3.385080799,9.095394308,1.261274385,0.739323908,5,0.05851886,0.010615623,36.93628077,9.045722927,3.378461755,Aging,995.4,0.95,15.2,13.9,19.7,19.14,307,2,1/23/2024 0:00,0.370740988,0.536393176,0.372690809,0.465049952,0.480697639
B0047,68,3.390089045,9.009063914,1.238912562,0.726216031,4,-0.086330395,0.005008246,38.05437191,9.031108648,3.3812462,Aging,995.4,0.28,12.1,9.1,15.9,19.14,307,2,1/23/2024 0:30,0.570454837,0.664035692,0.396724597,0.551433745,0.612472445
B0047,69,3.391988585,8.958051495,1.225579346,0.718400471,3,-0.051012418,0.00189954,38.72103268,9.014770967,3.383579445,Aging,995.4,0.44,1.6,-2.4,4.3,19.14,307,2,1/23/2024 1:00,0.465600026,0.880957045,0.412029517,0.438390344,0.567753422
B0047,70,3.383553622,8.982115926,1.213304028,0.711205022,2,0.024064431,-0.008434962,39.33479861,9.016300218,3.385035445,Aging,995.5,0.5,8.9,7.3,14,13.96,6,1,1/23/2024 1:30,0.313230945,0.606659926,0.615902665,0.350228758,0.483836095
B0047,71,3.383817099,9.037146843,1.198627346,0.70260196,1,0.055030917,0.000263476,40.06863268,9.016354497,3.38690583,Aging,995.5,0.5,8.9,7.3,14,24.15,150,3,1/23/2024 2:00,0.503616452,0.533013778,0.322489718,0.426778068,0.550811626
B0047,72,3.38188467,9.009035929,1.18852256,0.696678816,0,-0.028110914,-0.001932429,40.57387198,8.999082821,3.386266604,Aging,995.5,1.28,7,1.5,12.4,13.96,6,0,1/23/2024 2:30,0,0.62334765,0.404580706,0.632384503,0.423989189
B0048,1,3.46532782,7.895271662,1.660166313,1,71,0,0,16.99168437,7.895271662,3.46532782,Normal,995.5,1.28,7,1.5,12.4,24.15,150,2,1/23/2024 3:00,0.56646095,0.47737243,0.233164691,0.664803137,0.455372907
B0048,2,3.456202555,7.968143328,1.505852255,0.907049037,70,0.072871666,-0.009125265,24.70738727,7.931707495,3.460765188,Normal,995.5,0.25,-2.4,-5.3,-0.1,13.96,6,0,1/23/2024 3:30,0.085047704,0.846863812,0.644089005,0.220317685,0.359487472
B0048,3,3.455472919,7.708232069,1.500959149,0.904101678,69,-0.259911259,-0.000729636,24.95204256,7.857215687,3.459001098,Normal,995.5,0.25,-2.4,-5.3,-0.1,24.15,150,2,1/23/2024 4:00,0.314593176,0.550559729,0.682874027,0.593536948,0.368492448
B0048,4,3.457846433,7.709339379,1.48037663,0.891703812,68,0.00110731,0.002373514,25.98116849,7.82024661,3.458712432,Normal,995.5,0.12,5,-1.8,7.4,13.96,6,0,1/23/2024 4:30,0.188388351,0.489765652,0.448013864,0.492657064,0.347016041
B0048,5,3.456196278,7.73284203,1.466524091,0.883359745,67,0.023502651,-0.001650155,26.67379544,7.802765694,3.458209201,Normal,995.5,0.12,5,-1.8,7.4,24.15,150,2,1/23/2024 5:00,0.159219754,0.41424273,0.452293989,0.573496634,0.286182412
B0048,6,3.452299794,7.719271389,1.453019027,0.87522498,66,-0.013570641,-0.003896484,27.34904864,7.767565639,3.455603596,Normal,995.5,0.29,6.1,3.1,7.6,13.96,6,0,1/23/2024 5:30,0.568471131,0.673642953,0.562687467,0.396605255,0.285611898
B0048,7,3.436621736,7.850560797,1.45380367,0.875697609,65,0.131289408,-0.015678059,27.3098165,7.744049133,3.451687432,Normal,995.5,0.29,6.1,3.1,7.6,24.15,150,2,1/23/2024 6:00,0.2970498,0.642772101,0.712773684,0.250509501,0.237136755
B0048,8,3.445209602,7.892429642,1.446462901,0.871275902,64,0.041868845,0.008587866,27.67685493,7.780888648,3.449634768,Normal,995.5,1.18,9.1,4.7,13.5,13.96,6,0,1/23/2024 6:30,0.432750647,0.459647905,0.556131331,0.532767759,0.271510691
B0048,9,3.446016926,7.839265362,1.437374151,0.8658013,63,-0.053164281,0.000807324,28.13129243,7.806873844,3.447268867,Normal,995.5,1.18,9.1,4.7,13.5,24.15,150,2,1/23/2024 7:00,0.367179904,0.603754747,0.393569147,0.349758527,0.232271461
B0048,10,3.444103299,7.900090885,1.419301266,0.85491511,62,0.060825524,-0.001913627,29.0349367,7.840323615,3.444850271,Normal,995.5,0.1,0.6,-3.8,4,13.96,6,0,1/23/2024 7:30,0.454506805,0.323942658,0.258176092,0.296094399,0.36298788
B0048,11,3.441861489,7.929014031,1.40779496,0.847984295,61,0.028923146,-0.002241811,29.61025199,7.882272144,3.44276261,Normal,995.5,0.1,0.6,-3.8,4,24.15,150,2,1/23/2024 8:00,0.387803649,0.551217257,0.332200206,0.304479186,0.311605937
B0048,12,3.439415019,7.946490332,1.392364576,0.838689814,60,0.017476301,-0.00244647,30.38177118,7.901458051,3.443321267,Normal,995.5,0.25,1.6,-0.8,4.3,13.96,6,0,1/23/2024 8:30,0.161167963,0.587154636,0.506841624,0.534738255,0.333498167
B0048,13,3.428256142,7.885362839,1.421774801,0.856405042,59,-0.061127493,-0.011158877,28.91125995,7.90004469,3.439930575,Normal,995.5,0.25,1.6,-0.8,4.3,24.15,150,2,1/23/2024 9:00,0.54104447,0.755520865,0.399773054,0.479377023,0.39862569
B0048,14,3.440733,7.804651658,1.421151906,0.856029842,58,-0.080711181,0.012476858,28.94240469,7.893121949,3.43887379,Normal,995.5,0.42,-0.4,-1.3,0.8,13.96,6,0,1/23/2024 9:30,0.292707236,0.422948439,0.524733966,0.556518967,0.428627862
B0048,15,3.443313031,7.86528045,1.406360577,0.847120295,57,0.060628792,0.002580031,29.68197115,7.886159862,3.438715736,Normal,995.5,0.42,-0.4,-1.3,0.8,24.15,150,2,1/23/2024 10:00,0.115569684,0.3548364,0.414822457,0.542915545,0.416074076
B0048,16,3.435585555,7.878072734,1.393697063,0.839492437,56,0.012792284,-0.007727476,30.31514686,7.875971603,3.437460549,Normal,995.5,0.65,2,0.8,3,13.96,6,0,1/23/2024 10:30,0.303647473,0.406225645,0.340574064,0.412147852,0.339910639
B0048,17,3.433449652,7.878684634,1.377108997,0.829500627,55,0.0006119,-0.002135903,31.14455015,7.862410463,3.436267476,Normal,995.5,0.65,2,0.8,3,24.15,150,2,1/23/2024 11:00,0.625126632,0.347023715,0.323102482,0.454192324,0.434265726
B0048,18,3.432652791,7.899449723,1.359197137,0.818711431,54,0.02076509,-0.000796861,32.04014313,7.86522784,3.437146806,Normal,995.6,0.6,9.7,8.3,10.8,24.15,290,3,1/23/2024 11:30,0.516703624,0.705775892,0.725687585,0.401290147,0.45841065
B0048,19,3.42587641,7.899111106,1.346145652,0.810849878,53,-0.000338617,-0.006776381,32.69271742,7.884119729,3.434175488,Normal,995.6,0.6,9.7,8.3,10.8,37.03,140,3,1/23/2024 12:00,0.316891311,0.734224286,0.626728398,0.437414101,0.443947622
B0048,21,3.42274705,7.934741685,1.374512865,0.827936849,51,0.035630578,-0.00312936,31.27435675,7.898011976,3.430062291,Normal,995.6,0.6,9.7,8.3,10.8,7.39,359,1,1/23/2024 12:30,0.316790383,0.569367537,0.750401186,0.346606035,0.404340299
B0048,22,3.427803577,7.860966575,1.320507632,0.795406835,50,-0.07377511,0.005056528,33.9746184,7.894590745,3.428505896,Normal,995.6,0.38,6.7,1.9,9.6,24.15,290,3,1/23/2024 13:00,0.321394158,0.690294029,0.575433316,0.509493158,0.385240892
B0048,23,3.42422591,7.884320037,1.313440851,0.791150164,49,0.023353462,-0.003577668,34.32795747,7.895717825,3.426661147,Normal,995.6,0.38,6.7,1.9,9.6,37.03,140,3,1/23/2024 13:30,0.721124664,0.54437132,0.432888853,0.591628576,0.546284762
B0048,24,3.417754765,7.941348351,1.299188984,0.782565562,48,0.057028314,-0.006471145,35.0405508,7.904097551,3.423681542,Normal,995.6,0.38,6.7,1.9,9.6,7.39,359,1,1/23/2024 14:00,0.438655909,0.513629671,0.690561719,0.364678428,0.516837753
B0048,25,3.417170181,7.974861925,1.301648211,0.784046876,47,0.033513574,-0.000584583,34.91758946,7.919247714,3.421940296,Normal,995.6,0.36,0.8,-1.7,3,24.15,290,3,1/23/2024 14:30,0.446673608,0.481699537,0.49122143,0.616360133,0.56111857
B0048,26,3.41507223,7.954144064,1.284820916,0.773910967,46,-0.020717861,-0.002097951,35.75895421,7.92312819,3.420405333,Normal,995.6,0.36,0.8,-1.7,3,37.03,140,3,1/23/2024 15:00,0.546713909,0.484738759,0.528536465,0.4762661,0.685115898
B0048,27,3.411414783,7.85604247,1.277433441,0.769461126,45,-0.098101594,-0.003657447,36.12832797,7.922143369,3.417127574,Normal,995.6,0.36,0.8,-1.7,3,7.39,359,1,1/23/2024 15:30,0.414798193,0.318675823,0.489787615,0.491569093,0.71708291
B0048,28,3.405839892,8.014577085,1.275698103,0.768415847,44,0.158534615,-0.005574891,36.21509483,7.948194779,3.41345037,Normal,995.6,2.02,6.6,0.3,11.9,24.15,290,3,1/23/2024 16:00,0.331826309,0.561857351,0.06299883,0.258767473,0.632729567
B0048,29,3.404528413,7.95153884,1.261582796,0.759913502,43,-0.063038245,-0.001311479,36.92086019,7.950232877,3.4108051,Normal,995.6,2.02,6.6,0.3,11.9,37.03,140,3,1/23/2024 16:30,0.342275025,0.520980951,0.7319159,0.245830839,0.582563802
B0048,30,3.402923691,8.008186463,1.265296998,0.762150749,42,0.056647623,-0.001604722,36.7351501,7.956897784,3.407955802,Normal,995.6,2.02,6.6,0.3,11.9,7.39,359,1,1/23/2024 17:00,0.363066457,0.626422719,0.568239984,0.479936547,0.5958438
B0048,31,3.405592471,8.02784182,1.251330593,0.753738095,41,0.019655358,0.002668781,37.43347035,7.971637335,3.40605985,Normal,995.6,0.59,6,3.7,10,24.15,290,2,1/23/2024 17:30,0.368796294,0.538944879,0.544552551,0.557390676,0.610800731
B0048,32,3.404872589,7.997161571,1.23616562,0.744603484,40,-0.030680249,-0.000719882,38.191719,7.999861156,3.404751411,Aging,995.6,0.59,6,3.7,10,37.03,140,2,1/23/2024 18:00,0.496271591,0.504558684,0.487002442,0.382101893,0.661095581
B0048,33,3.397364729,8.044927766,1.242243443,0.748264456,39,0.047766195,-0.00750786,37.88782786,8.005931292,3.403056378,Aging,995.6,0.59,6,3.7,10,7.39,359,0,1/23/2024 18:30,0.383657648,0.40947802,0.520098808,0.663007142,0.564039872
B0048,34,3.400781736,8.003504467,1.305800232,0.786547843,38,-0.0414233,0.003417008,34.70998841,8.016324417,3.402307043,Normal,995.6,0.52,14.9,13.1,17.1,24.15,290,2,1/23/2024 19:00,0.49710668,0.536076948,0.408303978,0.550816816,0.580850348
B0048,35,3.409381411,8.070095401,1.319813116,0.794988493,37,0.066590934,0.008599675,34.00934422,8.028706205,3.403598587,Normal,995.6,0.52,14.9,13.1,17.1,37.03,140,2,1/23/2024 19:30,0.361547237,0.625466732,0.586694771,0.35367385,0.556367954
B0048,36,3.415373716,7.879940635,1.29100495,0.777635915,36,-0.190154766,0.005992305,35.44975252,7.999125968,3.405554836,Normal,995.6,0.52,14.9,13.1,17.1,7.39,359,0,1/23/2024 20:00,0.388105865,0.372955496,0.303987644,0.466347891,0.510752189
B0048,37,3.40748334,8.032494526,1.289834344,0.776930801,35,0.152553891,-0.007890376,35.50828281,8.006192559,3.406076987,Normal,995.6,1.1,6.1,4.5,10.5,24.15,290,2,1/23/2024 20:30,0.041966553,0.538132991,0.523426113,0.759802672,0.403525594
B0048,38,3.404737539,7.919152945,1.269487835,0.764675096,34,-0.113341581,-0.002745802,36.52560824,7.981037595,3.407551549,Normal,995.6,1.1,6.1,4.5,10.5,37.03,140,2,1/23/2024 21:00,0.527721279,0.557668664,0.578611008,0.31357735,0.459865101
B0048,39,3.406870232,7.988920352,1.248568291,0.752074224,33,0.069767407,0.002132693,37.57158543,7.978120772,3.408769248,Normal,995.6,1.1,6.1,4.5,10.5,7.39,359,0,1/23/2024 21:30,0.432748079,0.430028133,0.46688439,0.526023218,0.485885203
B0048,40,3.396103704,7.99830076,1.25347673,0.755030819,32,0.009380407,-0.010766528,37.32616349,7.963761844,3.406113706,Normal,995.6,0.84,0.7,-1.6,5.8,24.15,290,2,1/23/2024 22:00,0.541335018,0.447502367,0.550584559,0.423927528,0.537155345
B0048,41,3.398916278,8.021072554,1.250145724,0.75302439,31,0.022771795,0.002812575,37.49271378,7.991988228,3.402822219,Normal,995.6,0.84,0.7,-1.6,5.8,37.03,140,2,1/23/2024 22:30,0,0.557342271,0.350392881,0.547452912,0.431089318
B0048,42,3.394437075,7.958487392,1.232242105,0.742240157,30,-0.062585162,-0.004479203,38.38789477,7.977186801,3.400212966,Aging,995.6,0.84,0.7,-1.6,5.8,7.39,359,0,1/23/2024 23:00,0.723062451,0.374286508,0.354141527,0.614681041,0.4963145
B0048,43,3.394047969,7.950884787,1.226555061,0.73881457,29,-0.007602605,-0.000389106,38.67224694,7.983533169,3.398075052,Aging,995.6,0.18,3.8,1.9,5.4,24.15,290,2,1/23/2024 23:30,0.351735062,0.573354293,0.530869535,0.416310367,0.487133546
B0048,44,3.39309788,8.01120738,1.220817147,0.735358342,28,0.060322593,-0.000950088,38.95914267,7.987990575,3.395320581,Aging,995.6,0.18,3.8,1.9,5.4,37.03,140,2,1/24/2024 0:00,0.559697136,0.40623552,0.595802037,0.596882218,0.505134597
B0048,45,3.388732174,7.963679137,1.201760436,0.723879546,27,-0.047528243,-0.004365706,39.9119782,7.98106625,3.393846275,Aging,995.6,0.18,3.8,1.9,5.4,7.39,359,0,1/24/2024 0:30,0.201682345,0.669030901,0.220547541,0.729123411,0.459157362
B0048,46,3.396274195,7.815709044,1.19693622,0.720973682,26,-0.147970093,0.007542021,40.153189,7.939993548,3.393317859,Aging,995.6,0.19,6.3,3,8.1,24.15,290,2,1/24/2024 1:00,0.477128984,0.84013493,0.572798252,0.470597935,0.484760463
B0048,47,3.389219495,8.032965421,1.207374178,0.727260979,25,0.217256377,-0.007054701,39.63129109,7.954889154,3.392274343,Aging,995.6,0.19,6.3,3,8.1,37.03,140,2,1/24/2024 1:30,0.199430739,0.410878583,0.416251295,0.556809612,0.530047254
B0048,48,3.383800374,8.036275701,1.193490052,0.718897885,24,0.00331028,-0.005419121,40.32549742,7.971967337,3.390224824,Aging,995.6,0.19,6.3,3,8.1,7.39,359,0,1/24/2024 2:00,0.271038507,0.598085589,0.467746034,0.391812176,0.45622514
B0048,49,3.388625988,8.024431472,1.191038477,0.717421181,23,-0.011844229,0.004825615,40.44807614,7.974612155,3.389330445,Aging,995.6,0.42,8.6,2.7,11.7,24.15,290,2,1/24/2024 2:30,0.694005226,0.428863646,0.299223205,0.464957523,0.531362846
B0048,50,3.378924312,8.076361478,1.193723189,0.719038316,22,0.051930006,-0.009701677,40.31384054,7.997148623,3.387368873,Aging,995.6,0.42,8.6,2.7,11.7,37.03,140,2,1/24/2024 3:00,0.3432196,0.666091942,0.370925965,0.441451392,0.474384738
B0048,51,3.39107969,7.970212607,1.174836467,0.707661912,21,-0.106148871,0.012155379,41.25817667,8.028049336,3.386329972,Aging,995.6,0.42,8.6,2.7,11.7,7.39,359,0,1/24/2024 3:30,0.411238812,0.35659367,0.638064674,0.558254912,0.592657257
B0048,52,3.379938348,7.960438135,1.186261958,0.714544048,20,-0.009774472,-0.011141342,40.6869021,8.013543878,3.384473742,Aging,995.6,0.12,7.2,1.9,9.5,24.15,290,2,1/24/2024 4:00,0.520011288,0.590889531,0.500910823,0.607171232,0.534259626
B0048,53,3.387777251,7.901552744,1.159896171,0.698662635,19,-0.058885391,0.007838903,42.00519145,7.986599287,3.385269118,Aging,995.6,0.12,7.2,1.9,9.5,37.03,140,2,1/24/2024 4:30,0.457613648,0.409237002,0.439827362,0.44949177,0.564710368
B0048,55,3.391426788,7.916928215,1.261563797,0.759902058,17,0.015375471,0.003649537,36.92181015,7.965098636,3.385829278,Normal,995.6,0.12,7.2,1.9,9.5,7.39,359,0,1/24/2024 5:00,0.400069818,0.498616102,0.478961825,0.646634792,0.518801459
B0048,56,3.397650313,8.014199861,1.268053067,0.763810865,16,0.097271646,0.006223525,36.59734663,7.952666312,3.389574478,Normal,995.6,0.13,8.3,3.7,11.3,24.15,290,2,1/24/2024 5:30,0.435826834,0.388028218,0.56797661,0.646205853,0.586141549
B0048,57,3.403773467,8.028918542,1.249418671,0.75258645,15,0.014718681,0.006123153,37.52906643,7.964407499,3.392113233,Normal,995.6,0.13,8.3,3.7,11.3,37.03,140,2,1/24/2024 6:00,0.775569264,0.636754895,0.560817024,0.564243522,0.671973146
B0048,58,3.402893043,8.07763711,1.237585518,0.745458758,14,0.048718568,-0.000880424,38.12072411,7.987847294,3.396704172,Aging,995.6,0.13,8.3,3.7,11.3,7.39,359,0,1/24/2024 6:30,0.365396867,0.414069429,0.48505506,0.400739607,0.7197051
B0048,59,3.399016584,8.271954682,1.236715346,0.744934611,13,0.194317572,-0.003876459,38.1642327,8.061927682,3.398952039,Aging,995.6,0.29,0.1,-1.9,1.2,24.15,290,2,1/24/2024 7:00,0.408516508,0.600468532,0.656704395,0.389246265,0.759243853
B0048,60,3.400731873,8.27825823,1.22296297,0.736650877,12,0.006303548,0.001715289,38.8518515,8.134193685,3.400813056,Aging,995.6,0.29,0.1,-1.9,1.2,37.03,140,2,1/24/2024 7:30,0.550109066,0.480215208,0.638702093,0.3651861,0.717859234
B0048,61,3.38782814,8.275599021,1.229727726,0.740725623,11,-0.002659208,-0.012903733,38.51361369,8.186473517,3.398848621,Aging,995.6,0.29,0.1,-1.9,1.2,7.39,359,0,1/24/2024 8:00,0.559254322,0.511031423,0.556831058,0.57651787,0.779990945
B0048,62,3.392828607,8.334879278,1.243478638,0.749008475,10,0.059280256,0.005000467,37.82606812,8.247665664,3.396659649,Aging,995.6,0.54,2.5,1.2,4.2,24.15,290,2,1/24/2024 8:30,0.572838384,0.546222975,0.504107008,0.317271903,0.826467075
